ID,BIRTHDATE,FIRST,LAST,SSN,GENDER,ROLE,ORGANIZATION,SPECIALITY
6d574910-9389-022e-820c-04a159828e74,2010-06-10,Kathrin605,Dooley940,999-64-3382,F,PATIENT,,
542862f7-3911-baa3-2293-57b6276fa24c,2020-05-10,Van763,Strosin214,999-52-7477,F,PATIENT,,
44c1187d-16fa-1a75-1c24-86b514fb7b8f,2020-06-16,Efren426,Padberg411,999-96-4524,M,PATIENT,,
e1233e54-80da-9c69-7e4c-98f8d0b77125,1939-09-03,Alena861,O'Reilly797,999-57-9840,F,PATIENT,,
f0a64fde-3743-9eea-96f8-d7ae392c2631,1995-01-22,Nia310,Champlin946,999-74-8017,M,PATIENT,,
ffbe5966-6f17-539b-92d0-32af3983a2d8,1990-04-18,Lillie543,Koepp521,999-97-7434,M,PATIENT,,
79ab2b61-d8f4-8eb1-57ef-e4efc9496ee5,1984-10-09,Sandy901,Willms744,999-84-4615,F,PATIENT,,
d4454faf-785a-8304-8b16-fed14594a27d,1961-10-20,Tinisha932,Skiles927,999-71-7872,F,PATIENT,,
3285eb39-70fc-6bbf-77b8-b07e995a79c1,1959-01-14,Dreama246,Boehm581,999-27-2948,F,PATIENT,,
838b56eb-a62a-cc17-078b-e6d2ec080371,2012-10-02,Johnna810,Bernhard322,999-93-4839,F,PATIENT,,
4a711f5b-f5c9-1a70-3cfa-a559c6f5b74a,1960-09-09,Carrie738,Vandervort697,999-52-8843,M,PATIENT,,
255cb579-d361-64df-cba9-b5d8bc23a197,1947-11-30,Roselyn270,Emard19,999-67-7269,M,PATIENT,,
a753b33e-ee40-0ad5-5517-07005932b774,1942-07-03,Keesha623,Collins926,999-60-2996,F,PATIENT,,
548d28ee-ae87-9121-8a9b-bc8eccf3cbed,2000-06-30,Merlin721,Haley279,999-37-3966,M,PATIENT,,
be0f9507-4b42-2831-5181-1a5e66f5d1a9,1942-01-04,Micah422,Hermann103,999-15-9315,F,PATIENT,,
24129d2b-aa2b-2104-f9fa-779736e82adc,1992-08-02,Carmine137,Braun514,999-19-9904,F,PATIENT,,
b44a1888-7a68-b59b-5b93-193410024bef,2007-06-26,Frankie174,Buckridge80,999-26-3906,M,PATIENT,,
b1948cfe-c71a-ea89-5478-4a4879bff100,1964-04-20,Clark193,Wiza601,999-73-9088,F,PATIENT,,
adc9aa50-ba41-cf34-e7b4-73cd1a4b5f6d,1990-04-18,Kandis954,Kirlin939,999-48-6939,M,PATIENT,,
e93cfaf3-eb81-d14f-956e-59981415a72c,1978-03-11,Chelsey293,Parker433,999-65-8750,F,PATIENT,,
f712e416-d842-ed8a-1255-62aa451e0c26,1969-05-02,Damon455,Toy286,999-53-6288,M,PATIENT,,
09a74e25-0539-ad29-2b08-a1702fb69bce,2020-07-20,Giovanni385,Howe413,999-57-2486,M,PATIENT,,
a3e1df14-1c94-b483-08a1-6da0bf3834c6,1984-01-04,Shauna908,Lynch190,999-46-1918,M,PATIENT,,
d45e00e7-e01b-54b0-1a59-1efc6fbdb9e7,1970-04-13,Jeanene972,Bradtke547,999-73-5692,M,PATIENT,,
448f0025-4301-e4f4-bf04-51c9d51477e5,1952-03-21,Gil594,Boyle917,999-44-7823,M,PATIENT,,
d0b2c63a-3bf8-0b47-8cc9-94a3f3e04de6,1999-01-30,Matt836,Zulauf375,999-63-3280,M,PATIENT,,
fe3fda70-9778-be8f-3570-af772d488568,1967-03-09,Gillian484,Murphy561,999-27-2444,F,PATIENT,,
17b32fd5-5651-c2fd-1f7e-e4b4a37805eb,1950-08-14,Gwenn701,Baumbach677,999-45-4308,M,PATIENT,,
ebdf7d75-f51e-d3e4-8411-a55eea90bb2b,1965-07-17,Jonathon205,Hand679,999-21-3497,F,PATIENT,,
772208f3-6ecd-c66f-cae4-b79bb3a942ee,2003-02-21,Alvaro283,Nitzsche158,999-59-6184,F,PATIENT,,
60705d42-b7b7-fb5b-9a85-451734e3d76d,1999-01-30,Lucio648,Prohaska837,999-25-9755,F,PATIENT,,
91077851-c5a7-8363-7ba1-800eddba83f1,2003-01-03,Georgeann302,Kutch271,999-43-1934,M,PATIENT,,
60aa1f56-a3d2-98fd-b664-ec9d185a9b5a,1957-11-30,Man114,O'Connell601,999-10-2022,M,PATIENT,,
b717bee1-2c4f-872f-44d7-2660f132a018,1963-08-31,Maryln219,Auer97,999-64-1662,F,PATIENT,,
790ae7c0-42c2-05f1-ffca-6bc85c1748f8,1964-01-25,Gussie514,Bergnaum523,999-53-7685,M,PATIENT,,
e5e52761-cdce-e2aa-3b63-98530e26f6df,2020-02-21,Phil587,Schroeder447,999-64-3437,M,PATIENT,,
dfb61e2a-9a9e-1ab6-5d30-1cd993fc14bf,2016-02-26,Clemente531,Schimmel440,999-16-8257,M,PATIENT,,
eef89f8a-3889-b2d3-e079-21f2e937694f,2009-02-28,Cassaundra447,Stark857,999-61-2013,M,PATIENT,,
a74dd48f-c98c-a50e-7578-9717c50e8b69,1960-05-26,Emerald468,Ankunding277,999-93-2112,F,PATIENT,,
951aabcc-698f-7354-4a3a-be354fcbaeb6,1952-06-02,Leslie90,McCullough561,999-45-6669,M,PATIENT,,
b31ff0d4-4bfe-c4d4-79b3-b81e847e6bc7,1965-07-17,Theodore876,McCullough561,999-98-1159,F,PATIENT,,
113e9f5d-62c7-cf4a-728d-e66e03db3566,1999-01-30,Arthur650,Hintz995,999-50-1902,F,PATIENT,,
3170ebdf-0acb-b562-cbb9-6572db1e0e55,1959-02-09,Shaun461,Hansen121,999-98-3150,F,PATIENT,,
51e45968-e2b2-cab1-ca95-0e48f288f9e8,1989-12-05,Ethan766,Johns824,999-47-3157,F,PATIENT,,
469365bc-a45f-c053-bb91-1fa85fce1879,1938-06-08,Ada662,Wunsch504,999-42-1696,F,PATIENT,,
667962e8-c854-460b-4a62-11ef16099ad5,2006-06-01,Tenisha328,Breitenberg711,999-46-7138,M,PATIENT,,
cb3acbb7-645d-d042-4648-837dd5de2c0c,1959-01-14,Tamesha39,Johnston597,999-91-1563,F,PATIENT,,
4fb28209-0ef0-8448-58aa-12c1e257b510,1952-03-21,Wilbert25,Prosacco716,999-36-1008,F,PATIENT,,
052b7126-4793-c485-800e-8effff0e85d2,1989-11-09,Lynda214,Howell947,999-70-9300,F,PATIENT,,
73cd0dd1-36ad-6b65-5088-9d6222069ebc,1943-11-18,Ella812,Franecki195,999-25-9820,M,PATIENT,,
957aaccd-04b3-2ec1-17e3-4940411c5470,2022-01-31,Cristie97,Wisoky380,999-10-2295,F,PATIENT,,
de4144a3-0364-8d6b-1a89-361549b14639,1963-08-31,Alleen813,Schuster709,999-64-4263,M,PATIENT,,
254a652b-267a-996c-abc0-f1ffa12287e7,1948-03-23,Dominique369,Marvin195,999-40-1494,M,PATIENT,,
7d5d19e6-a044-8c39-b64e-e94fca06b06b,1985-05-25,Kennith515,Mills423,999-42-8639,F,PATIENT,,
018259b6-572a-fd26-8228-c972878c6bc0,1955-08-13,Lulu18,O'Kon634,999-42-6906,F,PATIENT,,
73d65fce-a290-1470-7c7e-0cbbdc51114f,2000-03-31,Remedios388,Brekke496,999-37-7531,M,PATIENT,,
e9908b2b-2357-6c79-a560-c2ea7bd4a1c7,1949-09-02,Roman389,Aufderhar910,999-27-9395,M,PATIENT,,
b4596999-bfe2-bd6c-b876-c6e8e955b6b2,1956-01-02,Michale231,Gaylord332,999-82-9450,M,PATIENT,,
b430682d-9627-17c1-6752-e80b9f4e5254,2006-07-19,Vanita165,Wilderman619,999-27-8131,M,PATIENT,,
3ce1c1f1-718f-5282-55e3-e203b194501c,1955-06-14,Hettie215,Jakubowski832,999-52-5615,M,PATIENT,,
52802dbd-83a2-44cd-98c9-d2ac44697bf9,2022-10-17,Patty600,Morissette863,999-55-7223,F,PATIENT,,
fe737641-0273-bb17-7930-0b2814fc2b5e,1949-09-02,Rhett759,Bogisich202,999-10-8102,F,PATIENT,,
e6311f42-5ff5-8e33-3b61-4096c5f63e1f,1931-09-04,Darell496,Legros616,999-84-4085,F,PATIENT,,
74db9cb1-188c-a33b-ce78-488ede9f3ecf,1939-07-17,Ted955,Ward668,999-48-4615,F,PATIENT,,
04de2828-04a2-017b-4506-54f1a0227ca5,1991-03-21,Donny470,Huel628,999-33-9112,F,PATIENT,,
fd4a10e7-b0c3-e92d-5d5c-c66adad392d2,1992-12-14,Arlinda565,Morar593,999-23-7054,F,PATIENT,,
2fccb50c-9ccb-09a0-0192-2aeaae1cb951,1938-06-08,Vinnie529,Kunde533,999-55-6615,M,PATIENT,,
beac60ca-aed6-4caf-cbfe-9f6450a9380e,1988-09-07,Samuel331,Olson653,999-54-3529,F,PATIENT,,
a3e55b59-8684-f3ca-91b6-8b94cc6680df,1980-01-19,Hana676,Schoen8,999-37-3879,M,PATIENT,,
bfc2c196-eb0e-d905-b751-9e4cea4e319b,1946-01-07,Bobby524,Crist667,999-12-9529,M,PATIENT,,
43d5fdd7-7fdc-1f70-ef18-3a371b2147e9,1949-01-18,Leandro563,Sanford861,999-82-3896,M,PATIENT,,
52ce71c7-0c37-7668-a9fc-958f92d1790b,1942-04-16,Carman694,Lynch190,999-83-9743,M,PATIENT,,
eb0ef226-2812-cf6d-e88a-19cd5f4b6f16,2020-10-09,Breana975,Kohler843,999-42-3371,F,PATIENT,,
5b33d123-a361-8150-3aa7-7077e4168136,1958-12-07,Madlyn383,Cummings51,999-17-6854,F,PATIENT,,
01236ad4-e4cc-1f44-eb19-0d81ab836294,2020-10-09,Marty115,Reichel38,999-43-7374,F,PATIENT,,
7d716996-94f8-d331-6c54-d9fe2dc41040,1971-05-25,Walker122,Hintz995,999-73-5917,M,PATIENT,,
0184510f-0a6c-9171-2ff7-e01e37ac681c,1958-09-02,Tamala194,Orn563,999-20-5329,F,PATIENT,,
45add316-261b-2aaa-a019-855af250b9b4,1954-01-18,Ginny287,Heidenreich818,999-90-5999,F,PATIENT,,
99dd090e-5376-ac34-ea35-93c088dd9600,1947-03-16,Bert917,Kemmer137,999-38-1298,M,PATIENT,,
c92b993e-12f4-5b0b-0a64-6b0271db2cc5,1991-10-09,Chassidy418,Daugherty69,999-42-3117,F,PATIENT,,
74d1039a-b9c1-740b-b61b-f5732ea4877e,2013-08-05,Andrew29,McLaughlin530,999-36-3795,M,PATIENT,,
5e64cf45-6a90-a3fa-e913-86910ee515d0,1996-02-29,Felice694,Jenkins714,999-26-2868,M,PATIENT,,
0e48bbec-43d1-6835-4e68-8183bae47c34,1949-09-02,Giovanni385,Blanda868,999-72-9655,F,PATIENT,,
01a6ec81-3f02-7da3-693a-f1b64bfca9ee,1976-08-29,Chung121,Heathcote539,999-44-9568,M,PATIENT,,
b57ce2ed-6df9-8039-b0d7-ed4a3b969db4,1995-07-21,Xavier983,Swift555,999-76-2566,M,PATIENT,,
bbce178f-2799-a5ba-e425-4163e1ccc2c7,2003-08-15,Christoper325,Bechtelar572,999-19-5231,M,PATIENT,,
ecf19f9f-e3a9-f213-b093-bfcbc5b68ec8,2011-09-17,Hassan290,Gislason620,999-96-7705,M,PATIENT,,
c10e361c-34a6-2f8c-ce7e-e74b77035d44,2021-07-26,Kimbery217,Ratke343,999-46-2895,F,PATIENT,,
7743314a-11a3-7a52-39ed-942be3d8d5bf,2019-01-30,Romaine793,Pfeffer420,999-96-9721,M,PATIENT,,
7bb27920-2331-6c0a-ba7c-f59637f85919,1957-10-27,Silva841,Kohler843,999-50-9892,M,PATIENT,,
b45479ee-5f7c-ca37-7b55-d6a41799167d,2014-08-29,Moshe758,DuBuque211,999-78-6227,M,PATIENT,,
384d30f6-abf4-a420-535b-97021fac592b,1972-02-12,Raleigh478,Pagac496,999-29-4211,F,PATIENT,,
e0764d94-82ed-77b3-3bdd-b07e6e0e294a,1988-08-21,Armando772,Leffler128,999-59-6427,F,PATIENT,,
9a097acd-32d1-368d-d412-b23cdd4b46dc,1969-12-14,Jann271,Blanda868,999-77-5722,F,PATIENT,,
0dda2a7f-5d94-f573-eb6d-e4ba430f0c47,1959-01-25,Kary197,Metz686,999-38-7376,F,PATIENT,,
2e22106f-21e5-b65f-b6cb-3c6d2683101d,1972-04-26,Eileen854,Veum823,999-52-2626,F,PATIENT,,
0b8f3fe8-4333-a715-77ce-428a0717264f,1969-11-03,Miquel905,Prosacco716,999-49-3195,F,PATIENT,,
ebbab5fb-1775-9e4c-407a-017ee046dc42,2011-10-16,Yong583,Fadel536,999-11-2683,M,PATIENT,,
d5130cde-823d-812c-102c-dbdb892b934b,1984-07-02,Reagan466,Feeney44,999-39-4649,M,PATIENT,,
765c7814-4a4f-a59b-c007-c16d4eaac0e2,2021-06-17,Donnie175,Hyatt152,999-68-6464,F,PATIENT,,
bfc816dd-43af-b10b-b1d8-3cc5e2607a26,2012-01-04,Hung902,Bogan287,999-81-8384,F,PATIENT,,
711c711c-a3fb-05f0-9fa1-58f45f331856,1972-11-20,Earl438,Lehner980,999-77-9528,F,PATIENT,,
8167c818-a906-579b-0415-c48f9419513c,1952-10-16,Evelin941,Lubowitz58,999-25-7875,F,PATIENT,,
bf5f1c3a-6b3b-661a-3723-b5e2df155304,2002-05-14,Ivan258,Hodkiewicz467,999-20-5232,F,PATIENT,,
b7b4f92e-1268-110e-0df5-35615762543c,1961-02-17,Loriann967,Hermiston71,999-26-2434,M,PATIENT,,
46703e3c-941b-5f94-f369-ea9f56579017,1967-08-01,Noe500,Jenkins714,999-78-2205,F,PATIENT,,
6efd5aab-1daa-c961-054e-be9b5ab66bca,1947-03-16,Gail741,Kassulke119,999-87-1082,F,PATIENT,,
597a2c24-f8b8-f0d3-2da2-4654ba31d8fb,1992-07-28,Erminia669,Tremblay80,999-27-4663,F,PATIENT,,
f068999a-db07-1a4a-c364-01d451a41e9f,1989-04-26,Young120,Maggio310,999-28-3764,M,PATIENT,,
bc8079d7-7e23-c4e6-61da-73145292edcc,1963-09-28,Minnie888,Mraz590,999-63-6124,M,PATIENT,,
d48f4fff-d43e-7298-c0e7-507e4911801c,1953-12-26,Weston546,Reichert620,999-82-3573,M,PATIENT,,
b70cca57-6720-82fe-ee3d-85f7ef2a3f39,1943-03-15,Neda956,Marquardt819,999-89-4107,M,PATIENT,,
709d6e57-fdee-31e8-cede-206628dc18d2,1964-08-07,Toney527,Williamson769,999-86-8530,F,PATIENT,,
97cabb23-671a-5c3b-cf49-cfe335f6fe70,2009-06-08,Dominique369,Wilkinson796,999-68-3049,M,PATIENT,,
b6f1f0e2-0fed-5c7f-e261-000666dde93b,1975-06-03,Vito638,Leffler128,999-48-2158,M,PATIENT,,
0ae3148f-01a7-e20d-8225-77448deb76e0,1990-02-07,Bert917,Boyer713,999-56-1631,M,PATIENT,,
32a4edeb-cb1c-e83e-14bb-d466a8747168,1973-08-21,Maxima831,Raynor401,999-54-8723,M,PATIENT,,
fc02be64-b5e4-cd1a-9d0a-1b7d71a86fd3,2002-06-22,Serena400,Greenfelder433,999-91-8350,F,PATIENT,,
a3fb09ed-345b-85cb-2f66-20ef237c99de,1971-10-11,Lyndon118,Kulas532,999-83-5145,M,PATIENT,,
9d521c9c-2955-0085-0385-b288c59e5da1,1954-10-18,Jeremy766,Farrell962,999-73-5451,M,PATIENT,,
254bcb18-f45a-090d-17e6-f26576aac971,1985-04-29,Tracy345,Hahn503,999-85-1510,F,PATIENT,,
dfe482c4-fd28-5a15-4664-fdfdd68a512c,1976-01-10,Ricky354,Skiles927,999-56-3789,M,PATIENT,,
fa4e4061-9af6-6d91-5bf8-a7219b6752b5,1952-10-16,Rosalie939,Bosco882,999-32-5920,F,PATIENT,,
2b30a871-863b-5088-c6f3-596c72cb6574,2015-10-19,Russel238,McLaughlin530,999-57-6272,M,PATIENT,,
b5e96e79-7ed2-e4ec-1110-95a38d12cfc9,1964-03-11,Lonny638,Nikolaus26,999-73-9743,M,PATIENT,,
f40e9360-5d48-82bf-e26c-4382214138c6,2005-12-05,Sherron201,Runolfsdottir785,999-93-9262,F,PATIENT,,
8bab1e79-518e-2892-1ef5-ce3d58640f2f,1953-12-26,Kelly223,Schmidt332,999-67-7013,M,PATIENT,,
f7c4ca4b-3f87-6e53-3c02-db1b8c0a3948,1969-07-14,Arnulfo253,Dooley940,999-18-8833,M,PATIENT,,
e238cb53-ecc2-8982-c4cd-0fc4eb0a2247,1991-12-20,Angelika194,Willms744,999-94-9197,M,PATIENT,,
033929f2-a768-3654-e2f6-78e6c45d9691,2017-08-18,Dale454,Nikolaus26,999-58-8291,M,PATIENT,,
0c5f11f8-890d-a6c3-cfe6-ffc15584f0bc,2005-12-05,Alesia841,Lindgren255,999-83-1229,M,PATIENT,,
f44cba7a-1a8e-f1b7-7b5f-830ca9cb3c93,1979-09-15,Bennett146,Casper496,999-21-1413,M,PATIENT,,
af8ed4c4-8d7e-2345-a733-6ee6c47aaf7e,1947-03-16,Clinton763,Collier206,999-23-1266,M,PATIENT,,
0d0fef98-ad2a-6c75-f9ba-26fb4c2e5a7f,2008-06-07,Chet188,Zemlak964,999-17-6709,M,PATIENT,,
715a2cb7-8492-5bfc-a8b4-e711d681f106,1952-01-04,Brady998,Muller251,999-27-5420,M,PATIENT,,
c9c8fec2-d256-30ac-29d6-b2e4aab2e933,1989-06-30,Leta870,O'Reilly797,999-33-3054,F,PATIENT,,
ec8ee1e4-5c4e-bfc6-c9fa-63d42e903471,2010-10-04,Fernando603,Hirthe744,999-69-8918,M,PATIENT,,
269c37aa-b17a-d0ee-5743-4f3bf4fceee8,1960-03-25,Vania595,Roberts511,999-22-9751,M,PATIENT,,
2815960c-4277-23c2-61a1-0fa3b2939ed6,1970-09-07,Susan422,Reilly981,999-36-4749,M,PATIENT,,
f4313c05-51e8-032f-7d38-47b151b03bd1,1947-12-04,Veronika907,Torp761,999-16-5440,F,PATIENT,,
e7251154-0d9a-8455-cc3f-fbbd20904829,2008-03-03,Ashley34,Jacobson885,999-80-1668,M,PATIENT,,
a4df5ac2-2709-dd7e-e9d0-6577e62fe988,2022-08-16,Rosaline65,Wintheiser220,999-49-2217,F,PATIENT,,
492428c9-ec57-1e0d-8bc5-f0134c9d0639,1953-06-13,Narcisa997,Schumm995,999-41-2179,F,PATIENT,,
4dbef11d-bada-65c5-934b-3555a3c5b11a,2003-09-24,Neva514,Dooley940,999-28-1368,F,PATIENT,,
020eff44-994e-ad0b-bbbc-50c6d83456f2,1956-11-28,Lesley194,Crona259,999-52-3033,F,PATIENT,,
fa6ff7ed-71c8-0bfd-ae71-94981e4e5218,1962-11-09,Neely59,Lehner980,999-93-5692,M,PATIENT,,
fc6fbb3a-72bc-34c9-42b4-29aed8b6b230,1952-11-12,Anitra287,Zemlak964,999-78-7675,F,PATIENT,,
aab1345b-b287-2795-286e-333a89b43eaf,1953-06-13,Slyvia34,Carter549,999-36-3796,M,PATIENT,,
6e81e577-f30a-2304-0e5b-ffb13debe503,1947-09-07,Jan231,Toy286,999-60-6808,M,PATIENT,,
a78664cf-3f76-6827-7674-a7e6c835f6c4,1968-02-28,Jorge203,Lockman863,999-67-2710,F,PATIENT,,
d9dfaf3c-1a8a-4a98-a878-6d7e5c822435,1967-07-29,Devon268,Champlin946,999-30-1212,F,PATIENT,,
a61d03db-13c7-3051-c486-76d142f1a4ca,1961-03-09,Emogene884,Kutch271,999-64-3576,M,PATIENT,,
973060c6-a125-4d23-74fc-9e7392cb4dab,1956-11-28,Bradly656,Beahan375,999-10-5637,F,PATIENT,,
980e3b38-7614-6159-dd74-805df18a4882,1947-03-16,Carrol931,Langosh790,999-51-5004,M,PATIENT,,
bb8c0987-bdd0-b4f2-e692-18c4e61306db,1953-12-26,Kip442,Champlin946,999-85-1368,M,PATIENT,,
e1b9854a-6424-be36-6e90-494f175d1f8b,1953-06-13,Jannie509,Ziemann98,999-47-4031,M,PATIENT,,
b3ece211-1096-bf41-3f50-f6ae5d2903cd,1947-09-07,Louie190,Herzog843,999-53-4014,F,PATIENT,,
e42b1663-99d0-0805-42fb-64553309967a,1951-10-29,Palmer257,O'Connell601,999-28-3004,M,PATIENT,,
695db1f1-f7ba-2d7f-107b-c411fd42896b,1948-09-23,Lauryn321,Harris789,999-37-3548,F,PATIENT,,
77cad9e6-2035-dbb7-23e0-35ffca84f284,1947-09-07,Edmond919,Hermann103,999-55-5554,M,PATIENT,,
70d89d44-87cb-a331-bba2-b6912b41f94f,2010-03-23,Ashton21,Leannon79,999-19-1534,M,PATIENT,,
4ae0b461-7268-10c5-09f6-3360a8a103b3,2014-07-26,Cesar434,Marvin195,999-59-3266,M,PATIENT,,
19ae0138-ad35-b22b-c3a2-a8302e245827,2004-10-05,Jeane173,Haag279,999-76-8334,M,PATIENT,,
cfae7f56-844c-9efe-e455-f2fb336552df,2016-10-10,Tinisha932,Langworth352,999-34-7253,F,PATIENT,,
2f944554-6386-0057-547f-e1313d2aaeb0,2016-02-26,Terry864,Braun514,999-51-7471,M,PATIENT,,
cc46c1f1-9d5e-a9ea-6cdb-689d0e94ae57,1994-02-14,Anastasia959,Morissette863,999-62-9579,F,PATIENT,,
9037eaf8-a814-a0ff-0d32-2b07dd191a52,1977-03-15,Ruth999,Lynch190,999-50-1327,M,PATIENT,,
e63eaa21-fcf2-2da8-492f-6ef1e2f8215a,1986-06-12,Tamara8,Ward668,999-29-2755,F,PATIENT,,
958fa5f7-0cf2-3fef-d372-e29cc333770a,2007-06-18,Dewey930,Hudson301,999-60-8280,F,PATIENT,,
d3cb7f04-1c30-53bd-ff60-a238e345984d,2010-06-23,Ardell826,Treutel973,999-15-1417,F,PATIENT,,
9c6a935f-ddaf-8305-3127-25bce3bec017,1984-08-14,Latricia419,Breitenberg711,999-63-4458,M,PATIENT,,
42e0de7d-612b-12d9-a8aa-05cb6deda155,2022-09-06,Otha286,Pagac496,999-22-2742,M,PATIENT,,
5652fb88-bb6f-5ab4-4f13-b99d2364bc5a,1954-05-23,Miyoko154,Waelchi213,999-43-7415,M,PATIENT,,
8537bf1f-4139-8aa2-136c-f761272fc65d,2015-08-19,Chance908,Blick895,999-74-4957,M,PATIENT,,
0c0c7ed5-0231-a8d8-38a1-223198a60846,1972-04-10,Diego848,Christiansen251,999-69-5210,F,PATIENT,,
c7a94eec-c2cf-ec71-682a-9ed42ee3203e,1983-08-18,Cheryl605,Keebler762,999-64-2498,F,PATIENT,,
224ebbb6-7dcc-f7cb-35a8-3c27596cc45a,1995-06-21,Mabelle762,Roberts511,999-37-4241,F,PATIENT,,
f4153a68-a6e1-5537-9c5a-1574016dbec1,2006-11-15,Cleveland582,Kreiger457,999-77-3569,F,PATIENT,,
9eaaa1a9-52a2-aa89-a358-d81f03c13c14,2003-02-01,Rigoberto443,Mohr916,999-54-5344,F,PATIENT,,
7292c875-1e5f-f6e6-1364-8f85ca437a42,1979-03-03,Ivonne773,Wintheiser220,999-16-9116,M,PATIENT,,
73d6383c-716b-5d67-c89a-ff0dad905117,1999-11-23,Rocky100,Larson43,999-83-6729,F,PATIENT,,
4963c034-1d1f-9a97-6a6b-a29d3e8cd6be,1945-01-06,Maritza144,Kiehn525,999-47-9970,M,PATIENT,,
0f5012eb-7afe-f66d-4108-092927f28525,1978-05-25,Ashleigh941,Zboncak558,999-23-7032,M,PATIENT,,
807970cb-b56c-52e2-2d44-59554008ec07,1969-01-24,Pat3,Ward668,999-98-4749,F,PATIENT,,
ebc0898e-0ae0-57c1-1cd6-7537d458e173,1970-01-25,Lang846,Wyman904,999-47-9833,F,PATIENT,,
2f4eb641-3fe5-9b7f-bae8-beab45d42419,1979-04-08,Scottie437,Ondricka197,999-60-2243,M,PATIENT,,
122c0615-71a7-bf47-a74c-f4d4feb8a2be,1954-10-08,Roman389,Keebler762,999-33-2752,M,PATIENT,,
8236a6c5-3721-b3d7-7569-183877c95112,2019-04-14,Nancy265,Kutch271,999-57-3061,M,PATIENT,,
d5409b5f-7884-c89e-1295-6a5a97ae495f,1981-09-28,Marsha122,Wilkinson796,999-21-3774,M,PATIENT,,
056d5fa3-6fff-d801-b40f-27232a959f37,2014-10-01,Ana972,Rutherford999,999-97-2628,M,PATIENT,,
7c8fc8be-11e7-cd1b-8bb3-3f1fbf1aef0c,2000-07-08,Kathe603,Dooley940,999-32-9955,F,PATIENT,,
755d6704-af71-525a-b20b-a010d612944c,2003-07-25,Milton509,Reilly981,999-94-8885,F,PATIENT,,
9d766f3a-bf67-8403-e252-a61881de054f,1964-11-26,Malorie969,Klein929,999-54-5618,M,PATIENT,,
5590be4d-63a9-5c17-5af5-1db50b6c6691,1981-04-15,Michel472,Brown30,999-11-9028,M,PATIENT,,
7a172733-a9f8-9fc2-aee6-7ed23b2108c2,1982-09-03,Agnes294,Emmerich580,999-28-6633,M,PATIENT,,
0f7890b8-ef98-c8dd-a7d5-b5e154adc4bf,1983-08-18,Onie555,O'Reilly797,999-72-7110,M,PATIENT,,
710781fb-9728-b7b1-6de2-033862e8eb1b,2020-08-01,Fredrick998,Berge125,999-77-9406,M,PATIENT,,
c9a582a1-1694-bc17-affa-b8417d0d1823,2009-11-23,Rene434,Gaylord332,999-98-2749,F,PATIENT,,
4374b847-8cf9-1625-dde5-69fedfccb734,1965-05-12,Belkis212,Emmerich580,999-27-9359,F,PATIENT,,
6f86dceb-a7b1-ba18-1658-e70e676a0461,2019-02-26,Chester802,Howe413,999-28-8794,F,PATIENT,,
06d845c1-93c8-70b8-ed77-12226b7f9802,1972-01-05,Erik495,Yost751,999-25-9315,M,PATIENT,,
4d2ac40a-c9db-7806-6442-96eab6ba779e,2011-05-28,Wallace647,Considine820,999-83-2577,M,PATIENT,,
1a87b282-57e3-d708-7092-f631ce159fcb,1969-09-20,Fletcher87,Effertz744,999-35-5773,F,PATIENT,,
d452827a-3c2e-e6c4-19e3-befe1621fafc,1938-03-06,Steven797,Daugherty69,999-22-8621,F,PATIENT,,
82e58c57-050d-a96b-58a4-2f36c53bb9c5,1979-06-02,Frank378,Reilly981,999-98-6096,M,PATIENT,,
fb0a92fd-7753-d188-e5cb-c7fec8605bad,2010-04-01,Carroll471,Metz686,999-59-8844,M,PATIENT,,
60755e5e-9647-1830-1cea-f5418e3768bf,1981-10-23,Buck819,Yost751,999-76-8040,M,PATIENT,,
759fe5e6-eeec-bd81-3f91-148a9480790b,1972-09-13,Lloyd546,Schulist381,999-45-3921,F,PATIENT,,
59261ff4-9214-b44f-b5af-9e3d0d3c7798,1967-07-23,Kenny207,Grady603,999-17-3231,F,PATIENT,,
7f544f4d-f945-2a88-919f-4ec35dc480be,2013-06-13,Refugio197,Homenick806,999-34-9144,F,PATIENT,,
3ee925b0-fc81-18ca-03bf-50462b8d28ed,1954-10-08,Nickolas58,Mayert710,999-50-1742,M,PATIENT,,
5093ae2b-5441-6936-4ad5-329fb49c9624,1965-05-12,Alleen813,DuBuque211,999-37-4280,M,PATIENT,,
94d0a8f9-d43d-21e0-a954-1f6a9ece88e2,2013-04-22,Dreama246,Stokes453,999-49-1011,F,PATIENT,,
e9f620d1-3f5e-910f-1f46-9aa6da1dab7c,2009-01-20,Salvador46,Jenkins714,999-53-8621,F,PATIENT,,
4a0451da-4ac9-e397-50ec-2560b91491eb,2016-12-13,Chere867,Zboncak558,999-15-4670,M,PATIENT,,
7a7d7171-58e2-bd53-c9c2-7028577974f2,1983-08-18,Lakisha305,Cormier289,999-29-5475,M,PATIENT,,
a05faa3b-9e6d-a148-b65b-70340eabc7eb,1982-06-14,Shana231,Schinner682,999-89-1565,F,PATIENT,,
aaa5287f-a1c4-79f9-2e1b-74e69a5233b3,1966-08-28,Sirena316,Schamberger479,999-51-7429,M,PATIENT,,
76c80efa-8dbc-24db-aec0-38391337538c,1952-04-25,Denis399,Harvey63,999-63-9935,M,PATIENT,,
96dadf79-658b-e3eb-b3c5-1874ed81a361,2015-11-05,Josue598,Mraz590,999-12-6658,F,PATIENT,,
